image_path,category,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_hist_16,lbp_hist_17,lbp_hist_18,lbp_hist_19,lbp_hist_20,lbp_hist_21,lbp_hist_22,lbp_hist_23,lbp_hist_24,lbp_hist_25,lbp_hist_26,hog_mean,hog_std,hog_median,hog_min,hog_max,hog_feature_1,hog_feature_2,hog_feature_3,hog_feature_4,hog_feature_5,hog_feature_6,hog_feature_7,hog_feature_8,hog_feature_9,hog_feature_10,hog_feature_11,hog_feature_12,hog_feature_13,hog_feature_14,hog_feature_15,hog_feature_16,hog_feature_17,hog_feature_18,hog_feature_19,hog_feature_20,hog_feature_21,hog_feature_22,hog_feature_23,hog_feature_24,hog_feature_25,hog_feature_26,hog_feature_27,hog_feature_28,hog_feature_29,hog_feature_30,hog_feature_31,hog_feature_32,hog_feature_33,hog_feature_34,hog_feature_35,hog_feature_36,hog_feature_37,hog_feature_38,hog_feature_39,hog_feature_40,hog_feature_41,hog_feature_42,hog_feature_43,hog_feature_44,hog_feature_45,hog_feature_46,hog_feature_47,hog_feature_48,hog_feature_49,hog_feature_50,hog_pixel_1,hog_pixel_2,hog_pixel_3,hog_pixel_4,hog_pixel_5,hog_pixel_6,hog_pixel_7,hog_pixel_8,hog_pixel_9,hog_pixel_10,hog_pixel_11,hog_pixel_12,hog_pixel_13,hog_pixel_14,hog_pixel_15,hog_pixel_16,hog_pixel_17,hog_pixel_18,hog_pixel_19,hog_pixel_20,hog_pixel_21,hog_pixel_22,hog_pixel_23,hog_pixel_24,hog_pixel_25,hog_pixel_26,hog_pixel_27,hog_pixel_28,hog_pixel_29,hog_pixel_30,hog_pixel_31,hog_pixel_32,hog_pixel_33,hog_pixel_34,hog_pixel_35,hog_pixel_36,hog_pixel_37,hog_pixel_38,hog_pixel_39,hog_pixel_40,hog_pixel_41,hog_pixel_42,hog_pixel_43,hog_pixel_44,hog_pixel_45,hog_pixel_46,hog_pixel_47,hog_pixel_48,hog_pixel_49,hog_pixel_50,hog_pixel_51,hog_pixel_52,hog_pixel_53,hog_pixel_54,hog_pixel_55,hog_pixel_56,hog_pixel_57,hog_pixel_58,hog_pixel_59,hog_pixel_60,hog_pixel_61,hog_pixel_62,hog_pixel_63,hog_pixel_64,hog_pixel_65,hog_pixel_66,hog_pixel_67,hog_pixel_68,hog_pixel_69,hog_pixel_70,hog_pixel_71,hog_pixel_72,hog_pixel_73,hog_pixel_74,hog_pixel_75,hog_pixel_76,hog_pixel_77,hog_pixel_78,hog_pixel_79,hog_pixel_80,hog_pixel_81,hog_pixel_82,hog_pixel_83,hog_pixel_84,hog_pixel_85,hog_pixel_86,hog_pixel_87,hog_pixel_88,hog_pixel_89,hog_pixel_90,hog_pixel_91,hog_pixel_92,hog_pixel_93,hog_pixel_94,hog_pixel_95,hog_pixel_96,hog_pixel_97,hog_pixel_98,hog_pixel_99,hog_pixel_100
dataset\skalpels\skalpels 14.png,skalpels,0.002567901234567901,0.0029333333333333334,0.0017185185185185185,0.0012,0.001002469135802469,0.0011061728395061728,0.0010814814814814814,0.0015703703703703704,0.002350617283950617,0.0032839506172839504,0.005120987654320988,0.010103703703703703,0.017051851851851853,0.019195061728395062,0.006760493827160494,0.00505679012345679,0.003293827160493827,0.0029382716049382715,0.0019012345679012346,0.0015703703703703704,0.0014074074074074073,0.001254320987654321,0.001402469135802469,0.0009382716049382716,0.8786814814814815,0.02450864197530864,0.014575643011415366,0.07227538037506842,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01257017199974074,0.014129986310142933,0.0,0.001431923049657149,0.0,0.0037036305115498535,0.0,0.23155663669077017,0.048363122459690704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027596644917877396,0.0,0.2113209686304498,0.0,1.0,0.0,0.0,0.12684411542782603,0.0,0.0746533285039006,0.0,0.1902341463089605,0.0,0.07406709173614223,0.0,0.0,0.0,0.0,0.6393086766207958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 15.png,skalpels,0.006148,0.003424,0.00352,0.0026,0.00182,0.001924,0.001956,0.002592,0.003176,0.003876,0.004544,0.012632,0.038208,0.028828,0.00376,0.002756,0.002404,0.002096,0.00126,0.001304,0.001356,0.001428,0.001644,0.001564,0.82922,0.03596,0.023214533969318805,0.09052787769042393,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044026531447266,0.0,0.5728274903638333,0.0,0.0,0.0,0.09750507491330851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015636860343027623,0.0,0.0,0.0,0.0,0.0,0.4098610987671297,0.0,0.0,0.02718379349845439,0.08785152376805049,0.0,0.0,0.0,0.01810635533920341,0.0,0.0,0.0013258026435992866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536969311838697,0.0,0.0,0.0,0.0,0.0,0.0,0.057760546495215476,0.0521857125474066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03822282021106966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02537449862716029,0.0,0.0,0.0,0.2055020036873464,0.0,0.0,0.0,0.0,0.3423127896963937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37698356162102153,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 16.png,skalpels,0.00382,0.002032,0.0019,0.001284,0.00084,0.000636,0.00072,0.00088,0.001116,0.001344,0.001964,0.005076,0.013404,0.00974,0.002828,0.001528,0.0011,0.001176,0.00072,0.000952,0.000856,0.001008,0.001144,0.001836,0.918544,0.023552,0.011465907137005866,0.06256706531211474,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517265519521529,0.0,0.0,0.0,0.4974416980232181,0.0,0.0,0.0,0.3498150647892561,0.0,0.0,0.0,0.08622295194407081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041617859062138225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15685244958121114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059455235127745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 17.png,skalpels,0.011219753086419752,0.00582716049382716,0.006775308641975309,0.0040296296296296295,0.0023901234567901236,0.001817283950617284,0.0013037037037037036,0.0014222222222222223,0.0022123456790123456,0.00268641975308642,0.004207407407407407,0.008730864197530865,0.028562962962962964,0.01068641975308642,0.003397530864197531,0.001817283950617284,0.001995061728395062,0.0019358024691358024,0.0016197530864197531,0.0012246913580246915,0.00185679012345679,0.003219753086419753,0.0052938271604938275,0.0032,0.8179555555555555,0.06461234567901235,0.03216507729240553,0.10064722764488296,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017942606081747157,0.0,0.0,0.0,0.0,0.02674728989799442,0.0,0.013807900321997007,0.0,0.0,0.0,0.0,0.0063975562396375,0.0,0.012848114082821443,0.0,0.0,0.0880833885927484,0.13683136312244631,0.3794526797168466,0.0,0.2536921346342928,0.0,0.0,0.003043335345305601,0.0038076108382965822,0.0,0.00350282328399459,0.0,0.0,0.0,0.3814751444579384,0.0,0.0,0.0,0.0,0.07079814621697643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949703493210155,0.0,0.0,0.20130488807940036,0.0,0.0,0.0,0.06270261746540816,0.0,0.0,0.0,0.4156036284039365,0.0,0.0,0.19645556311549076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 18.png,skalpels,0.009107940051020409,0.005141900510204082,0.003826530612244898,0.001913265306122449,0.001295440051020408,0.0011160714285714285,0.0010363520408163266,0.0014150191326530613,0.0022520727040816328,0.0030691964285714285,0.00546077806122449,0.0107421875,0.0314094387755102,0.01128029336734694,0.00350765306122449,0.0016541772959183674,0.0014748086734693877,0.0010762117346938774,0.0009566326530612245,0.0009765625,0.0009167729591836735,0.0013153698979591836,0.0019730548469387753,0.0023716517857142855,0.8470782844387755,0.04763233418367347,0.027629759453954364,0.09720316010231375,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04706822652545444,0.0,0.0,0.0,0.003473505460360182,0.0,0.0,0.0,0.0,0.0,0.0,0.026267540408140798,0.0,0.07615080688741373,0.6997315164519864,0.0,0.34840756180548027,0.0,0.05858582272012186,0.0,0.0,0.0,0.0,0.015095608027147565,0.0,0.0,0.0,0.0029702244209371866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6093926361856806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09430602794802517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203930886131758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 19.png,skalpels,0.0184375,0.01250625,0.0131125,0.00921875,0.0067,0.00524375,0.003675,0.00415625,0.00450625,0.00613125,0.01048125,0.01973125,0.05671875,0.03439375,0.01295,0.00730625,0.0051625,0.004475,0.0042875,0.004925,0.0047625,0.0050125,0.0055,0.006025,0.6102625,0.12431875,0.05537247358549342,0.12367010368079545,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403415337872021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441444787022662,0.0,1.0,0.0,1.0,0.0,0.3686642192136208,0.0,0.0,0.0,0.3460232457736615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03459484233702599,0.18963491440680913,0.05321081195623914,0.0,0.0,0.0,0.0,0.0,0.13946508092959603,0.0,0.0,0.16155554987258453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16487600035015954,0.0,0.0,0.0,0.10854519343276006,0.0,0.0,0.12252428317330703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21239160022984507,0.0,1.0,0.0,0.3605640554792606,0.0,0.22558375338180225,0.0,0.36734419581784256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 2.png,skalpels,0.005550617283950617,0.0026074074074074072,0.002567901234567901,0.001362962962962963,0.0008098765432098766,0.001145679012345679,0.0008888888888888889,0.001817283950617284,0.0019160493827160494,0.003950617283950617,0.006459259259259259,0.016612345679012347,0.024671604938271606,0.019792592592592594,0.006261728395061728,0.0032790123456790123,0.0023308641975308643,0.001797530864197531,0.0015407407407407407,0.0012444444444444445,0.0012839506172839506,0.0010864197530864198,0.00134320987654321,0.0009679012345679012,0.8612543209876543,0.02745679012345679,0.019979848061028267,0.08224565525930948,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455938767884347,0.0,0.09922025369835061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510275944787111,0.0,0.0,0.0,0.4919551014408106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36978328063272065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366614891532164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04396789419955237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12328751242969489,0.0,0.0,0.0,0.0,0.0,0.0,0.01658191326487231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734250743312918,0.0,0.0,0.0,0.44082421354347867,0.0
dataset\skalpels\skalpels 20.png,skalpels,0.008138271604938272,0.0032790123456790123,0.003595061728395062,0.0028444444444444446,0.00268641975308642,0.0019160493827160494,0.0017185185185185185,0.0020938271604938274,0.002567901234567901,0.003437037037037037,0.004977777777777778,0.009777777777777778,0.019871604938271604,0.013392592592592593,0.005392592592592593,0.004128395061728395,0.004088888888888889,0.0028839506172839507,0.00268641975308642,0.002765432098765432,0.002528395061728395,0.002271604938271605,0.0021333333333333334,0.002350617283950617,0.8470716049382716,0.04140246913580247,0.024146856378042467,0.08524284439866057,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618044794112445,0.0,0.20918688744806796,0.0,0.020902178799208197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011010087292185708,0.0,0.0,0.0,0.006334777152810865,0.0,0.0014704645528862952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412246208360834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600993921786025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419295324686362,0.0,0.0,0.0,0.09512688409917347,0.0,0.0,0.0,0.2231909464037807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465890613919562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 3.png,skalpels,0.013609876543209876,0.006241975308641975,0.006637037037037037,0.004266666666666667,0.002567901234567901,0.0021333333333333334,0.001402469135802469,0.0016,0.002508641975308642,0.003397530864197531,0.005767901234567901,0.013293827160493828,0.02149135802469136,0.02394074074074074,0.005135802469135802,0.0037530864197530866,0.002903703703703704,0.002034567901234568,0.0017580246913580246,0.0023703703703703703,0.002725925925925926,0.003476543209876543,0.004069135802469136,0.0043061728395061725,0.7898666666666667,0.06874074074074074,0.03560582734083243,0.1032412739121586,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.40661242640226725,0.0,0.0,0.0,0.4933539808806078,0.0,0.0,0.04841202140786699,0.0,0.059914658834841684,0.0,0.19718283643841178,0.0,0.0,0.31567520241360564,0.0,0.0,0.0,0.00862169968540268,0.0,0.0,0.005865540923601206,0.0,0.3018910476796424,0.0,0.050381350623204965,0.0,0.7071067807446058,0.06473492131699511,0.0,0.0,0.0,0.023721742469525565,0.0,0.0,0.0,0.0,0.0,0.0,0.06439216427471968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849227126966012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531627028296525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16781912566491072,0.0,0.0,0.0,0.2393628757570424,0.0,0.0,0.33744593086132413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 4.png,skalpels,0.006548,0.002672,0.00292,0.00206,0.00184,0.0017,0.001484,0.00174,0.001896,0.00244,0.00318,0.008556,0.013924,0.010856,0.002824,0.0023,0.001872,0.001776,0.001576,0.00182,0.002272,0.002448,0.002492,0.001692,0.879844,0.037268,0.016309909491983687,0.0691945456200929,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.2409545075175881,0.0,0.0,0.0,0.05975448068192349,0.0,0.0,0.0,0.0,0.0,0.0,0.24987789688214754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5552053422169155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017141000664121174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331116117969446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14121111985719798,0.20294390390721478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15712123722646312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 5.png,skalpels,0.005912,0.002364,0.003448,0.002788,0.002044,0.001776,0.001728,0.00216,0.002296,0.002908,0.004128,0.00814,0.01864,0.00886,0.003656,0.002244,0.00166,0.001316,0.001144,0.000996,0.001336,0.001756,0.00204,0.002148,0.879464,0.035048,0.018836623299903536,0.07564260567478698,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965280275899211,0.0,0.0,0.0,0.0,0.09639767494223024,0.0,0.0,0.39642569833473484,0.0,0.0,0.0,0.0,0.29299051971025797,0.0035435118946076484,0.0,0.0,0.6646062053103602,0.0,0.0,0.0,0.0,0.21977655793083548,0.0,0.0,0.0,0.0,0.021038776775615026,0.0,0.0,0.0,0.016644956805757876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675461923197705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840959842329458,0.0,0.0,0.0,0.0,0.0,0.0,0.2704251615827251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7324681928910467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 6.png,skalpels,0.001588,0.000812,0.000808,0.00064,0.000696,0.000552,0.000408,0.00046,0.000508,0.000712,0.001452,0.00446,0.021516,0.00524,0.001568,0.000472,0.000416,0.000272,0.00028,0.0003,0.00024,0.000264,0.000284,0.000184,0.947976,0.007892,0.006934720122725895,0.05434054703409571,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090031624939841,0.0,0.0,0.0,0.48650604821031757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597632074232268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dataset\skalpels\skalpels 7.png,skalpels,0.006084,0.002448,0.002976,0.00238,0.00198,0.002408,0.00208,0.001896,0.001872,0.002388,0.00288,0.008052,0.01048,0.009152,0.00218,0.001544,0.00114,0.001144,0.00102,0.001152,0.001436,0.002132,0.00242,0.00262,0.889248,0.036888,0.01572197204366424,0.06975986660510423,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41477161090518616,0.0,0.0,0.0,0.007130349251140014,0.0,0.0,0.0,0.4495131840497438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023056167593927274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185776576330744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05335257531452091,0.08850319499481857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25217791917437804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12413505242257367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
